puuid,championId,championLevel,championPoints
i3Sd5IcTM9oVnijiF6TpSUk0YsTVfMF8MOt2CdSPBYOPHvNspy-g7ogSAki5BHwB9H-UzYPC7_DOFw,13,2,4073
i3Sd5IcTM9oVnijiF6TpSUk0YsTVfMF8MOt2CdSPBYOPHvNspy-g7ogSAki5BHwB9H-UzYPC7_DOFw,38,2,4009
i3Sd5IcTM9oVnijiF6TpSUk0YsTVfMF8MOt2CdSPBYOPHvNspy-g7ogSAki5BHwB9H-UzYPC7_DOFw,115,2,3811
i3Sd5IcTM9oVnijiF6TpSUk0YsTVfMF8MOt2CdSPBYOPHvNspy-g7ogSAki5BHwB9H-UzYPC7_DOFw,131,2,3772
i3Sd5IcTM9oVnijiF6TpSUk0YsTVfMF8MOt2CdSPBYOPHvNspy-g7ogSAki5BHwB9H-UzYPC7_DOFw,17,2,3764
i3Sd5IcTM9oVnijiF6TpSUk0YsTVfMF8MOt2CdSPBYOPHvNspy-g7ogSAki5BHwB9H-UzYPC7_DOFw,78,2,3649
i3Sd5IcTM9oVnijiF6TpSUk0YsTVfMF8MOt2CdSPBYOPHvNspy-g7ogSAki5BHwB9H-UzYPC7_DOFw,11,2,3493
i3Sd5IcTM9oVnijiF6TpSUk0YsTVfMF8MOt2CdSPBYOPHvNspy-g7ogSAki5BHwB9H-UzYPC7_DOFw,245,2,3405
i3Sd5IcTM9oVnijiF6TpSUk0YsTVfMF8MOt2CdSPBYOPHvNspy-g7ogSAki5BHwB9H-UzYPC7_DOFw,8,2,3230
i3Sd5IcTM9oVnijiF6TpSUk0YsTVfMF8MOt2CdSPBYOPHvNspy-g7ogSAki5BHwB9H-UzYPC7_DOFw,122,2,3112
i3Sd5IcTM9oVnijiF6TpSUk0YsTVfMF8MOt2CdSPBYOPHvNspy-g7ogSAki5BHwB9H-UzYPC7_DOFw,36,2,2994
i3Sd5IcTM9oVnijiF6TpSUk0YsTVfMF8MOt2CdSPBYOPHvNspy-g7ogSAki5BHwB9H-UzYPC7_DOFw,887,2,2907
i3Sd5IcTM9oVnijiF6TpSUk0YsTVfMF8MOt2CdSPBYOPHvNspy-g7ogSAki5BHwB9H-UzYPC7_DOFw,711,2,2836
i3Sd5IcTM9oVnijiF6TpSUk0YsTVfMF8MOt2CdSPBYOPHvNspy-g7ogSAki5BHwB9H-UzYPC7_DOFw,142,2,2691
i3Sd5IcTM9oVnijiF6TpSUk0YsTVfMF8MOt2CdSPBYOPHvNspy-g7ogSAki5BHwB9H-UzYPC7_DOFw,121,2,2579
i3Sd5IcTM9oVnijiF6TpSUk0YsTVfMF8MOt2CdSPBYOPHvNspy-g7ogSAki5BHwB9H-UzYPC7_DOFw,21,2,2455
i3Sd5IcTM9oVnijiF6TpSUk0YsTVfMF8MOt2CdSPBYOPHvNspy-g7ogSAki5BHwB9H-UzYPC7_DOFw,62,2,2441
i3Sd5IcTM9oVnijiF6TpSUk0YsTVfMF8MOt2CdSPBYOPHvNspy-g7ogSAki5BHwB9H-UzYPC7_DOFw,235,2,2304
i3Sd5IcTM9oVnijiF6TpSUk0YsTVfMF8MOt2CdSPBYOPHvNspy-g7ogSAki5BHwB9H-UzYPC7_DOFw,360,2,2290
i3Sd5IcTM9oVnijiF6TpSUk0YsTVfMF8MOt2CdSPBYOPHvNspy-g7ogSAki5BHwB9H-UzYPC7_DOFw,69,2,2026
i3Sd5IcTM9oVnijiF6TpSUk0YsTVfMF8MOt2CdSPBYOPHvNspy-g7ogSAki5BHwB9H-UzYPC7_DOFw,107,2,1968
i3Sd5IcTM9oVnijiF6TpSUk0YsTVfMF8MOt2CdSPBYOPHvNspy-g7ogSAki5BHwB9H-UzYPC7_DOFw,268,1,1711
i3Sd5IcTM9oVnijiF6TpSUk0YsTVfMF8MOt2CdSPBYOPHvNspy-g7ogSAki5BHwB9H-UzYPC7_DOFw,28,1,1685
i3Sd5IcTM9oVnijiF6TpSUk0YsTVfMF8MOt2CdSPBYOPHvNspy-g7ogSAki5BHwB9H-UzYPC7_DOFw,203,1,1588
i3Sd5IcTM9oVnijiF6TpSUk0YsTVfMF8MOt2CdSPBYOPHvNspy-g7ogSAki5BHwB9H-UzYPC7_DOFw,150,1,1430
i3Sd5IcTM9oVnijiF6TpSUk0YsTVfMF8MOt2CdSPBYOPHvNspy-g7ogSAki5BHwB9H-UzYPC7_DOFw,516,1,1231
i3Sd5IcTM9oVnijiF6TpSUk0YsTVfMF8MOt2CdSPBYOPHvNspy-g7ogSAki5BHwB9H-UzYPC7_DOFw,498,1,1222
i3Sd5IcTM9oVnijiF6TpSUk0YsTVfMF8MOt2CdSPBYOPHvNspy-g7ogSAki5BHwB9H-UzYPC7_DOFw,55,1,1216
i3Sd5IcTM9oVnijiF6TpSUk0YsTVfMF8MOt2CdSPBYOPHvNspy-g7ogSAki5BHwB9H-UzYPC7_DOFw,85,1,1196
i3Sd5IcTM9oVnijiF6TpSUk0YsTVfMF8MOt2CdSPBYOPHvNspy-g7ogSAki5BHwB9H-UzYPC7_DOFw,4,1,1164
i3Sd5IcTM9oVnijiF6TpSUk0YsTVfMF8MOt2CdSPBYOPHvNspy-g7ogSAki5BHwB9H-UzYPC7_DOFw,897,1,1140
i3Sd5IcTM9oVnijiF6TpSUk0YsTVfMF8MOt2CdSPBYOPHvNspy-g7ogSAki5BHwB9H-UzYPC7_DOFw,30,1,1124
i3Sd5IcTM9oVnijiF6TpSUk0YsTVfMF8MOt2CdSPBYOPHvNspy-g7ogSAki5BHwB9H-UzYPC7_DOFw,420,1,1078
i3Sd5IcTM9oVnijiF6TpSUk0YsTVfMF8MOt2CdSPBYOPHvNspy-g7ogSAki5BHwB9H-UzYPC7_DOFw,14,1,1059
i3Sd5IcTM9oVnijiF6TpSUk0YsTVfMF8MOt2CdSPBYOPHvNspy-g7ogSAki5BHwB9H-UzYPC7_DOFw,133,1,1034
i3Sd5IcTM9oVnijiF6TpSUk0YsTVfMF8MOt2CdSPBYOPHvNspy-g7ogSAki5BHwB9H-UzYPC7_DOFw,34,1,980
i3Sd5IcTM9oVnijiF6TpSUk0YsTVfMF8MOt2CdSPBYOPHvNspy-g7ogSAki5BHwB9H-UzYPC7_DOFw,432,1,935
i3Sd5IcTM9oVnijiF6TpSUk0YsTVfMF8MOt2CdSPBYOPHvNspy-g7ogSAki5BHwB9H-UzYPC7_DOFw,222,1,909
i3Sd5IcTM9oVnijiF6TpSUk0YsTVfMF8MOt2CdSPBYOPHvNspy-g7ogSAki5BHwB9H-UzYPC7_DOFw,33,1,835
i3Sd5IcTM9oVnijiF6TpSUk0YsTVfMF8MOt2CdSPBYOPHvNspy-g7ogSAki5BHwB9H-UzYPC7_DOFw,110,1,780
i3Sd5IcTM9oVnijiF6TpSUk0YsTVfMF8MOt2CdSPBYOPHvNspy-g7ogSAki5BHwB9H-UzYPC7_DOFw,246,1,778
i3Sd5IcTM9oVnijiF6TpSUk0YsTVfMF8MOt2CdSPBYOPHvNspy-g7ogSAki5BHwB9H-UzYPC7_DOFw,29,1,750
i3Sd5IcTM9oVnijiF6TpSUk0YsTVfMF8MOt2CdSPBYOPHvNspy-g7ogSAki5BHwB9H-UzYPC7_DOFw,42,1,634
i3Sd5IcTM9oVnijiF6TpSUk0YsTVfMF8MOt2CdSPBYOPHvNspy-g7ogSAki5BHwB9H-UzYPC7_DOFw,163,1,421
i3Sd5IcTM9oVnijiF6TpSUk0YsTVfMF8MOt2CdSPBYOPHvNspy-g7ogSAki5BHwB9H-UzYPC7_DOFw,166,1,322
i3Sd5IcTM9oVnijiF6TpSUk0YsTVfMF8MOt2CdSPBYOPHvNspy-g7ogSAki5BHwB9H-UzYPC7_DOFw,74,1,262
i3Sd5IcTM9oVnijiF6TpSUk0YsTVfMF8MOt2CdSPBYOPHvNspy-g7ogSAki5BHwB9H-UzYPC7_DOFw,77,1,183
i3Sd5IcTM9oVnijiF6TpSUk0YsTVfMF8MOt2CdSPBYOPHvNspy-g7ogSAki5BHwB9H-UzYPC7_DOFw,18,1,176
i3Sd5IcTM9oVnijiF6TpSUk0YsTVfMF8MOt2CdSPBYOPHvNspy-g7ogSAki5BHwB9H-UzYPC7_DOFw,98,1,170
i3Sd5IcTM9oVnijiF6TpSUk0YsTVfMF8MOt2CdSPBYOPHvNspy-g7ogSAki5BHwB9H-UzYPC7_DOFw,120,1,167
i3Sd5IcTM9oVnijiF6TpSUk0YsTVfMF8MOt2CdSPBYOPHvNspy-g7ogSAki5BHwB9H-UzYPC7_DOFw,221,1,109
i3Sd5IcTM9oVnijiF6TpSUk0YsTVfMF8MOt2CdSPBYOPHvNspy-g7ogSAki5BHwB9H-UzYPC7_DOFw,45,1,101
i3Sd5IcTM9oVnijiF6TpSUk0YsTVfMF8MOt2CdSPBYOPHvNspy-g7ogSAki5BHwB9H-UzYPC7_DOFw,523,1,95
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,234,5,215922
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,64,5,209988
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,62,5,132727
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,131,5,96285
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,104,5,93186
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,113,5,88203
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,254,5,76685
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,517,5,76151
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,121,5,75135
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,421,5,59139
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,203,5,56938
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,163,5,49838
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,60,5,49478
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,79,5,43778
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,76,5,42674
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,200,5,32280
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,58,5,30312
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,81,5,26131
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,238,5,24775
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,78,5,22077
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,897,4,19116
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,57,4,18222
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,876,4,16992
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,360,4,16730
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,145,4,14352
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,59,3,12567
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,22,3,12423
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,5,3,11127
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,114,3,10606
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,54,3,6436
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,236,2,5695
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,120,2,5579
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,24,2,5439
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,266,2,5351
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,164,2,4824
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,245,2,4647
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,13,2,4630
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,82,2,4603
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,80,2,4231
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,32,2,4139
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,91,2,3811
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,1,2,3335
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,7,2,3118
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,777,2,2883
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,84,2,2723
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,555,2,2661
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,14,2,2607
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,68,2,2425
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,18,2,2113
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,126,2,2057
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,103,1,1701
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,350,1,1592
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,110,1,1517
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,29,1,1502
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,106,1,1388
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,518,1,1268
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,21,1,1236
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,20,1,1123
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,77,1,987
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,56,1,963
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,2,1,953
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,142,1,939
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,3,1,927
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,202,1,905
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,246,1,899
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,887,1,882
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,92,1,815
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,875,1,742
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,122,1,719
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,222,1,684
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,526,1,675
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,45,1,674
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,157,1,663
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,67,1,620
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,107,1,603
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,41,1,518
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,8,1,478
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,127,1,418
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,498,1,396
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,10,1,368
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,154,1,351
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,48,1,258
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,36,1,252
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,39,1,249
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,119,1,232
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,51,1,207
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,30,1,142
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,85,1,136
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,43,1,122
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,427,1,113
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,11,1,110
18y5akZiwNkMU250_PLf764oFMwhKXjVTBTOJ5JZSOcLNwaJUpSBmKWOwd-ncGWcKpO_9Jpiems5RA,40,1,104
_hvleZauMUWnHPjYAuhUPu3TubktegHyT1B67FN1gOShPyaFbG2wlLW1TaWch7kUTX8QxkqO4pBgJw,145,5,60278
_hvleZauMUWnHPjYAuhUPu3TubktegHyT1B67FN1gOShPyaFbG2wlLW1TaWch7kUTX8QxkqO4pBgJw,18,5,59337
_hvleZauMUWnHPjYAuhUPu3TubktegHyT1B67FN1gOShPyaFbG2wlLW1TaWch7kUTX8QxkqO4pBgJw,222,5,43406
_hvleZauMUWnHPjYAuhUPu3TubktegHyT1B67FN1gOShPyaFbG2wlLW1TaWch7kUTX8QxkqO4pBgJw,360,5,33190
_hvleZauMUWnHPjYAuhUPu3TubktegHyT1B67FN1gOShPyaFbG2wlLW1TaWch7kUTX8QxkqO4pBgJw,126,5,30117
_hvleZauMUWnHPjYAuhUPu3TubktegHyT1B67FN1gOShPyaFbG2wlLW1TaWch7kUTX8QxkqO4pBgJw,221,5,23589
_hvleZauMUWnHPjYAuhUPu3TubktegHyT1B67FN1gOShPyaFbG2wlLW1TaWch7kUTX8QxkqO4pBgJw,498,4,20963
_hvleZauMUWnHPjYAuhUPu3TubktegHyT1B67FN1gOShPyaFbG2wlLW1TaWch7kUTX8QxkqO4pBgJw,236,4,20840
_hvleZauMUWnHPjYAuhUPu3TubktegHyT1B67FN1gOShPyaFbG2wlLW1TaWch7kUTX8QxkqO4pBgJw,110,4,19198
_hvleZauMUWnHPjYAuhUPu3TubktegHyT1B67FN1gOShPyaFbG2wlLW1TaWch7kUTX8QxkqO4pBgJw,268,4,16932
_hvleZauMUWnHPjYAuhUPu3TubktegHyT1B67FN1gOShPyaFbG2wlLW1TaWch7kUTX8QxkqO4pBgJw,81,4,16904
_hvleZauMUWnHPjYAuhUPu3TubktegHyT1B67FN1gOShPyaFbG2wlLW1TaWch7kUTX8QxkqO4pBgJw,112,4,16300
_hvleZauMUWnHPjYAuhUPu3TubktegHyT1B67FN1gOShPyaFbG2wlLW1TaWch7kUTX8QxkqO4pBgJw,429,4,15526
_hvleZauMUWnHPjYAuhUPu3TubktegHyT1B67FN1gOShPyaFbG2wlLW1TaWch7kUTX8QxkqO4pBgJw,51,4,14188
_hvleZauMUWnHPjYAuhUPu3TubktegHyT1B67FN1gOShPyaFbG2wlLW1TaWch7kUTX8QxkqO4pBgJw,202,4,13396
_hvleZauMUWnHPjYAuhUPu3TubktegHyT1B67FN1gOShPyaFbG2wlLW1TaWch7kUTX8QxkqO4pBgJw,15,3,11990
_hvleZauMUWnHPjYAuhUPu3TubktegHyT1B67FN1gOShPyaFbG2wlLW1TaWch7kUTX8QxkqO4pBgJw,523,3,11532
_hvleZauMUWnHPjYAuhUPu3TubktegHyT1B67FN1gOShPyaFbG2wlLW1TaWch7kUTX8QxkqO4pBgJw,7,3,10966
_hvleZauMUWnHPjYAuhUPu3TubktegHyT1B67FN1gOShPyaFbG2wlLW1TaWch7kUTX8QxkqO4pBgJw,157,3,10737
_hvleZauMUWnHPjYAuhUPu3TubktegHyT1B67FN1gOShPyaFbG2wlLW1TaWch7kUTX8QxkqO4pBgJw,517,3,10226
_hvleZauMUWnHPjYAuhUPu3TubktegHyT1B67FN1gOShPyaFbG2wlLW1TaWch7kUTX8QxkqO4pBgJw,111,3,8739
_hvleZauMUWnHPjYAuhUPu3TubktegHyT1B67FN1gOShPyaFbG2wlLW1TaWch7kUTX8QxkqO4pBgJw,76,3,8173
_hvleZauMUWnHPjYAuhUPu3TubktegHyT1B67FN1gOShPyaFbG2wlLW1TaWch7kUTX8QxkqO4pBgJw,67,3,7793
_hvleZauMUWnHPjYAuhUPu3TubktegHyT1B67FN1gOShPyaFbG2wlLW1TaWch7kUTX8QxkqO4pBgJw,777,3,7541
_hvleZauMUWnHPjYAuhUPu3TubktegHyT1B67FN1gOShPyaFbG2wlLW1TaWch7kUTX8QxkqO4pBgJw,518,3,7150
_hvleZauMUWnHPjYAuhUPu3TubktegHyT1B67FN1gOShPyaFbG2wlLW1TaWch7kUTX8QxkqO4pBgJw,43,3,6989
_hvleZauMUWnHPjYAuhUPu3TubktegHyT1B67FN1gOShPyaFbG2wlLW1TaWch7kUTX8QxkqO4pBgJw,84,3,6758
_hvleZauMUWnHPjYAuhUPu3TubktegHyT1B67FN1gOShPyaFbG2wlLW1TaWch7kUTX8QxkqO4pBgJw,29,3,6713
